id,drive_id,student_id,match_score,skill_score,academic_score,project_score,readiness_score,matched_skills,missing_skills,explanation,skill_evidence,missing_skills_explanation,status
1466,9,160,47.57,56.67,63.7,0.0,59.85,"Algorithms,Python,TensorFlow","Django,Git,HTML/CSS","Weighted score 47.57: skills 56.67 (x0.4), academics 63.7 (x0.25), projects 0.0 (x0.2), readiness 59.85 (x0.15).",Algorithms (proficiency 1/5); Python (proficiency 5/5); TensorFlow (proficiency 2/5),"Missing: Django, Git, HTML/CSS",Pending
1467,9,161,29.22,10.0,62.9,0.0,63.32,TensorFlow,"Algorithms,Django,Git,HTML/CSS,Python","Weighted score 29.22: skills 10.0 (x0.4), academics 62.9 (x0.25), projects 0.0 (x0.2), readiness 63.32 (x0.15).",TensorFlow (proficiency 5/5),"Missing: Algorithms, Django, Git, HTML/CSS, Python",Pending
1468,9,163,35.16,23.33,67.0,0.0,60.5,Python,"Algorithms,Django,Git,HTML/CSS,TensorFlow","Weighted score 35.16: skills 23.33 (x0.4), academics 67.0 (x0.25), projects 0.0 (x0.2), readiness 60.5 (x0.15).",Python (proficiency 2/5),"Missing: Algorithms, Django, Git, HTML/CSS, TensorFlow",Pending
1469,9,179,33.29,0.0,86.9,0.0,77.12,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 33.29: skills 0.0 (x0.4), academics 86.9 (x0.25), projects 0.0 (x0.2), readiness 77.12 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1470,9,180,52.45,66.67,61.1,0.0,70.05,"Django,HTML/CSS,Python,TensorFlow","Algorithms,Git","Weighted score 52.45: skills 66.67 (x0.4), academics 61.1 (x0.25), projects 0.0 (x0.2), readiness 70.05 (x0.15).",Django (proficiency 3/5); HTML/CSS (proficiency 5/5); Python (proficiency 5/5); TensorFlow (proficiency 4/5),"Missing: Algorithms, Git",Pending
1471,9,187,34.21,10.0,76.8,0.0,73.4,Django,"Algorithms,Git,HTML/CSS,Python,TensorFlow","Weighted score 34.21: skills 10.0 (x0.4), academics 76.8 (x0.25), projects 0.0 (x0.2), readiness 73.4 (x0.15).",Django (proficiency 2/5),"Missing: Algorithms, Git, HTML/CSS, Python, TensorFlow",Pending
1472,9,189,34.64,0.0,61.5,50.0,61.75,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 34.64: skills 0.0 (x0.4), academics 61.5 (x0.25), projects 50.0 (x0.2), readiness 61.75 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1473,9,191,41.83,23.33,84.3,0.0,76.15,Python,"Algorithms,Django,Git,HTML/CSS,TensorFlow","Weighted score 41.83: skills 23.33 (x0.4), academics 84.3 (x0.25), projects 0.0 (x0.2), readiness 76.15 (x0.15).",Python (proficiency 1/5),"Missing: Algorithms, Django, Git, HTML/CSS, TensorFlow",Pending
1474,9,204,32.03,10.0,66.4,0.0,76.2,TensorFlow,"Algorithms,Django,Git,HTML/CSS,Python","Weighted score 32.03: skills 10.0 (x0.4), academics 66.4 (x0.25), projects 0.0 (x0.2), readiness 76.2 (x0.15).",TensorFlow (proficiency 4/5),"Missing: Algorithms, Django, Git, HTML/CSS, Python",Pending
1475,9,209,38.23,10.0,92.4,0.0,74.2,Django,"Algorithms,Git,HTML/CSS,Python,TensorFlow","Weighted score 38.23: skills 10.0 (x0.4), academics 92.4 (x0.25), projects 0.0 (x0.2), readiness 74.2 (x0.15).",Django (proficiency 2/5),"Missing: Algorithms, Git, HTML/CSS, Python, TensorFlow",Pending
1476,9,218,37.34,33.33,64.3,0.0,52.9,"Algorithms,TensorFlow","Django,Git,HTML/CSS,Python","Weighted score 37.34: skills 33.33 (x0.4), academics 64.3 (x0.25), projects 0.0 (x0.2), readiness 52.9 (x0.15).",Algorithms (proficiency 1/5); TensorFlow (proficiency 4/5),"Missing: Django, Git, HTML/CSS, Python",Pending
1477,9,221,41.64,33.33,72.8,0.0,67.4,"Algorithms,TensorFlow","Django,Git,HTML/CSS,Python","Weighted score 41.64: skills 33.33 (x0.4), academics 72.8 (x0.25), projects 0.0 (x0.2), readiness 67.4 (x0.15).",Algorithms (proficiency 2/5); TensorFlow (proficiency 3/5),"Missing: Django, Git, HTML/CSS, Python",Pending
1478,9,228,65.42,46.67,97.7,50.0,82.18,"HTML/CSS,Python","Algorithms,Django,Git,TensorFlow","Weighted score 65.42: skills 46.67 (x0.4), academics 97.7 (x0.25), projects 50.0 (x0.2), readiness 82.18 (x0.15).",HTML/CSS (proficiency 5/5); Python (proficiency 3/5),"Missing: Algorithms, Django, Git, TensorFlow",Approved
1479,9,234,77.97,66.67,83.9,100.0,68.82,"Django,Git,HTML/CSS,Python","Algorithms,TensorFlow","Weighted score 77.97: skills 66.67 (x0.4), academics 83.9 (x0.25), projects 100.0 (x0.2), readiness 68.82 (x0.15).",Django (proficiency 3/5); Git (proficiency 3/5); HTML/CSS (proficiency 4/5); Python (proficiency 4/5),"Missing: Algorithms, TensorFlow",Approved
1480,9,247,41.68,23.33,87.0,0.0,70.67,Python,"Algorithms,Django,Git,HTML/CSS,TensorFlow","Weighted score 41.68: skills 23.33 (x0.4), academics 87.0 (x0.25), projects 0.0 (x0.2), readiness 70.67 (x0.15).",Python (proficiency 5/5),"Missing: Algorithms, Django, Git, HTML/CSS, TensorFlow",Pending
1481,9,254,58.77,43.33,80.0,50.0,76.25,"Git,HTML/CSS,TensorFlow","Algorithms,Django,Python","Weighted score 58.77: skills 43.33 (x0.4), academics 80.0 (x0.25), projects 50.0 (x0.2), readiness 76.25 (x0.15).",Git (proficiency 5/5); HTML/CSS (proficiency 3/5); TensorFlow (proficiency 3/5),"Missing: Algorithms, Django, Python",Approved
1482,9,259,44.68,20.0,76.8,33.33,72.07,"Django,TensorFlow","Algorithms,Git,HTML/CSS,Python","Weighted score 44.68: skills 20.0 (x0.4), academics 76.8 (x0.25), projects 33.33 (x0.2), readiness 72.07 (x0.15).",Django (proficiency 4/5); TensorFlow (proficiency 1/5),"Missing: Algorithms, Git, HTML/CSS, Python",Pending
1483,9,267,37.12,20.0,74.9,0.0,69.32,"Django,TensorFlow","Algorithms,Git,HTML/CSS,Python","Weighted score 37.12: skills 20.0 (x0.4), academics 74.9 (x0.25), projects 0.0 (x0.2), readiness 69.32 (x0.15).",Django (proficiency 5/5); TensorFlow (proficiency 3/5),"Missing: Algorithms, Git, HTML/CSS, Python",Pending
1484,9,269,64.14,80.0,85.5,0.0,71.75,"Algorithms,Git,HTML/CSS,Python","Django,TensorFlow","Weighted score 64.14: skills 80.0 (x0.4), academics 85.5 (x0.25), projects 0.0 (x0.2), readiness 71.75 (x0.15).",Algorithms (proficiency 2/5); Git (proficiency 2/5); HTML/CSS (proficiency 2/5); Python (proficiency 3/5),"Missing: Django, TensorFlow",Approved
1485,9,274,43.3,23.33,93.8,0.0,70.1,Algorithms,"Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 43.3: skills 23.33 (x0.4), academics 93.8 (x0.25), projects 0.0 (x0.2), readiness 70.1 (x0.15).",Algorithms (proficiency 1/5),"Missing: Django, Git, HTML/CSS, Python, TensorFlow",Pending
1486,9,275,54.65,0.0,93.8,100.0,74.65,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 54.65: skills 0.0 (x0.4), academics 93.8 (x0.25), projects 100.0 (x0.2), readiness 74.65 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1487,9,276,37.64,23.33,73.8,0.0,65.7,Algorithms,"Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 37.64: skills 23.33 (x0.4), academics 73.8 (x0.25), projects 0.0 (x0.2), readiness 65.7 (x0.15).",Algorithms (proficiency 4/5),"Missing: Django, Git, HTML/CSS, Python, TensorFlow",Pending
1488,9,278,38.42,10.0,93.0,0.0,74.5,Django,"Algorithms,Git,HTML/CSS,Python,TensorFlow","Weighted score 38.42: skills 10.0 (x0.4), academics 93.0 (x0.25), projects 0.0 (x0.2), readiness 74.5 (x0.15).",Django (proficiency 5/5),"Missing: Algorithms, Git, HTML/CSS, Python, TensorFlow",Pending
1489,9,285,52.23,33.33,80.4,33.33,80.87,"Algorithms,TensorFlow","Django,Git,HTML/CSS,Python","Weighted score 52.23: skills 33.33 (x0.4), academics 80.4 (x0.25), projects 33.33 (x0.2), readiness 80.87 (x0.15).",Algorithms (proficiency 1/5); TensorFlow (proficiency 1/5),"Missing: Django, Git, HTML/CSS, Python",Pending
1490,9,286,45.69,10.0,83.2,50.0,72.6,Git,"Algorithms,Django,HTML/CSS,Python,TensorFlow","Weighted score 45.69: skills 10.0 (x0.4), academics 83.2 (x0.25), projects 50.0 (x0.2), readiness 72.6 (x0.15).",Git (proficiency 1/5),"Missing: Algorithms, Django, HTML/CSS, Python, TensorFlow",Pending
1491,9,287,30.4,10.0,68.6,0.0,61.7,Git,"Algorithms,Django,HTML/CSS,Python,TensorFlow","Weighted score 30.4: skills 10.0 (x0.4), academics 68.6 (x0.25), projects 0.0 (x0.2), readiness 61.7 (x0.15).",Git (proficiency 3/5),"Missing: Algorithms, Django, HTML/CSS, Python, TensorFlow",Pending
1492,9,288,31.95,10.0,69.0,0.0,71.33,Git,"Algorithms,Django,HTML/CSS,Python,TensorFlow","Weighted score 31.95: skills 10.0 (x0.4), academics 69.0 (x0.25), projects 0.0 (x0.2), readiness 71.33 (x0.15).",Git (proficiency 5/5),"Missing: Algorithms, Django, HTML/CSS, Python, TensorFlow",Pending
1493,9,294,54.94,46.67,99.6,0.0,75.8,"HTML/CSS,Python","Algorithms,Django,Git,TensorFlow","Weighted score 54.94: skills 46.67 (x0.4), academics 99.6 (x0.25), projects 0.0 (x0.2), readiness 75.8 (x0.15).",HTML/CSS (proficiency 5/5); Python (proficiency 2/5),"Missing: Algorithms, Django, Git, TensorFlow",Pending
1494,9,298,42.25,23.33,82.1,0.0,82.65,HTML/CSS,"Algorithms,Django,Git,Python,TensorFlow","Weighted score 42.25: skills 23.33 (x0.4), academics 82.1 (x0.25), projects 0.0 (x0.2), readiness 82.65 (x0.15).",HTML/CSS (proficiency 5/5),"Missing: Algorithms, Django, Git, Python, TensorFlow",Pending
1495,9,324,59.92,66.67,89.9,0.0,71.82,"Algorithms,Git,HTML/CSS,TensorFlow","Django,Python","Weighted score 59.92: skills 66.67 (x0.4), academics 89.9 (x0.25), projects 0.0 (x0.2), readiness 71.82 (x0.15).",Algorithms (proficiency 1/5); Git (proficiency 5/5); HTML/CSS (proficiency 4/5); TensorFlow (proficiency 2/5),"Missing: Django, Python",Approved
1496,9,325,44.87,33.33,83.8,0.0,70.57,"Algorithms,Django","Git,HTML/CSS,Python,TensorFlow","Weighted score 44.87: skills 33.33 (x0.4), academics 83.8 (x0.25), projects 0.0 (x0.2), readiness 70.57 (x0.15).",Algorithms (proficiency 2/5); Django (proficiency 4/5),"Missing: Git, HTML/CSS, Python, TensorFlow",Pending
1497,9,327,42.05,23.33,87.3,0.0,72.65,Python,"Algorithms,Django,Git,HTML/CSS,TensorFlow","Weighted score 42.05: skills 23.33 (x0.4), academics 87.3 (x0.25), projects 0.0 (x0.2), readiness 72.65 (x0.15).",Python (proficiency 3/5),"Missing: Algorithms, Django, Git, HTML/CSS, TensorFlow",Pending
1498,9,331,52.34,0.0,99.1,66.67,94.88,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 52.34: skills 0.0 (x0.4), academics 99.1 (x0.25), projects 66.67 (x0.2), readiness 94.88 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1499,9,333,34.21,0.0,88.1,0.0,81.22,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 34.21: skills 0.0 (x0.4), academics 88.1 (x0.25), projects 0.0 (x0.2), readiness 81.22 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1500,9,338,33.7,0.0,91.7,0.0,71.85,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 33.7: skills 0.0 (x0.4), academics 91.7 (x0.25), projects 0.0 (x0.2), readiness 71.85 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1501,9,352,52.34,46.67,89.3,0.0,75.65,"HTML/CSS,Python","Algorithms,Django,Git,TensorFlow","Weighted score 52.34: skills 46.67 (x0.4), academics 89.3 (x0.25), projects 0.0 (x0.2), readiness 75.65 (x0.15).",HTML/CSS (proficiency 3/5); Python (proficiency 4/5),"Missing: Algorithms, Django, Git, TensorFlow",Pending
1502,9,353,41.5,23.33,84.2,0.0,74.1,HTML/CSS,"Algorithms,Django,Git,Python,TensorFlow","Weighted score 41.5: skills 23.33 (x0.4), academics 84.2 (x0.25), projects 0.0 (x0.2), readiness 74.1 (x0.15).",HTML/CSS (proficiency 2/5),"Missing: Algorithms, Django, Git, Python, TensorFlow",Pending
1503,9,354,58.75,23.33,77.5,100.0,66.95,Algorithms,"Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 58.75: skills 23.33 (x0.4), academics 77.5 (x0.25), projects 100.0 (x0.2), readiness 66.95 (x0.15).",Algorithms (proficiency 1/5),"Missing: Django, Git, HTML/CSS, Python, TensorFlow",Approved
1504,9,355,30.9,10.0,66.7,0.0,68.18,Django,"Algorithms,Git,HTML/CSS,Python,TensorFlow","Weighted score 30.9: skills 10.0 (x0.4), academics 66.7 (x0.25), projects 0.0 (x0.2), readiness 68.18 (x0.15).",Django (proficiency 3/5),"Missing: Algorithms, Git, HTML/CSS, Python, TensorFlow",Pending
1505,9,357,37.8,0.0,95.4,0.0,93.03,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 37.8: skills 0.0 (x0.4), academics 95.4 (x0.25), projects 0.0 (x0.2), readiness 93.03 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1506,9,362,31.02,0.0,79.9,0.0,73.62,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 31.02: skills 0.0 (x0.4), academics 79.9 (x0.25), projects 0.0 (x0.2), readiness 73.62 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1507,9,364,54.46,66.67,73.5,0.0,62.75,"Algorithms,Django,HTML/CSS,TensorFlow","Git,Python","Weighted score 54.46: skills 66.67 (x0.4), academics 73.5 (x0.25), projects 0.0 (x0.2), readiness 62.75 (x0.15).",Algorithms (proficiency 1/5); Django (proficiency 3/5); HTML/CSS (proficiency 3/5); TensorFlow (proficiency 4/5),"Missing: Git, Python",Pending
1508,9,367,61.23,43.33,89.6,50.0,76.68,"Django,Git,HTML/CSS","Algorithms,Python,TensorFlow","Weighted score 61.23: skills 43.33 (x0.4), academics 89.6 (x0.25), projects 50.0 (x0.2), readiness 76.68 (x0.15).",Django (proficiency 5/5); Git (proficiency 4/5); HTML/CSS (proficiency 2/5),"Missing: Algorithms, Python, TensorFlow",Approved
1509,9,370,30.68,10.0,66.3,0.0,67.4,Django,"Algorithms,Git,HTML/CSS,Python,TensorFlow","Weighted score 30.68: skills 10.0 (x0.4), academics 66.3 (x0.25), projects 0.0 (x0.2), readiness 67.4 (x0.15).",Django (proficiency 1/5),"Missing: Algorithms, Git, HTML/CSS, Python, TensorFlow",Pending
1510,9,371,46.28,23.33,68.6,50.0,65.3,Python,"Algorithms,Django,Git,HTML/CSS,TensorFlow","Weighted score 46.28: skills 23.33 (x0.4), academics 68.6 (x0.25), projects 50.0 (x0.2), readiness 65.3 (x0.15).",Python (proficiency 1/5),"Missing: Algorithms, Django, Git, HTML/CSS, TensorFlow",Pending
1511,9,373,33.72,10.0,78.2,0.0,67.77,TensorFlow,"Algorithms,Django,Git,HTML/CSS,Python","Weighted score 33.72: skills 10.0 (x0.4), academics 78.2 (x0.25), projects 0.0 (x0.2), readiness 67.77 (x0.15).",TensorFlow (proficiency 2/5),"Missing: Algorithms, Django, Git, HTML/CSS, Python",Pending
1512,9,386,45.28,0.0,65.8,100.0,58.9,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 45.28: skills 0.0 (x0.4), academics 65.8 (x0.25), projects 100.0 (x0.2), readiness 58.9 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1513,9,391,42.81,23.33,89.4,0.0,74.2,HTML/CSS,"Algorithms,Django,Git,Python,TensorFlow","Weighted score 42.81: skills 23.33 (x0.4), academics 89.4 (x0.25), projects 0.0 (x0.2), readiness 74.2 (x0.15).",HTML/CSS (proficiency 3/5),"Missing: Algorithms, Django, Git, Python, TensorFlow",Pending
1514,9,393,34.72,20.0,71.5,0.0,58.95,"Git,TensorFlow","Algorithms,Django,HTML/CSS,Python","Weighted score 34.72: skills 20.0 (x0.4), academics 71.5 (x0.25), projects 0.0 (x0.2), readiness 58.95 (x0.15).",Git (proficiency 5/5); TensorFlow (proficiency 2/5),"Missing: Algorithms, Django, HTML/CSS, Python",Pending
1515,9,395,54.42,56.67,78.4,0.0,81.03,"Algorithms,Git,Python","Django,HTML/CSS,TensorFlow","Weighted score 54.42: skills 56.67 (x0.4), academics 78.4 (x0.25), projects 0.0 (x0.2), readiness 81.03 (x0.15).",Algorithms (proficiency 3/5); Git (proficiency 3/5); Python (proficiency 3/5),"Missing: Django, HTML/CSS, TensorFlow",Pending
1516,9,396,48.21,43.33,82.6,0.0,68.18,"Algorithms,Git,TensorFlow","Django,HTML/CSS,Python","Weighted score 48.21: skills 43.33 (x0.4), academics 82.6 (x0.25), projects 0.0 (x0.2), readiness 68.18 (x0.15).",Algorithms (proficiency 1/5); Git (proficiency 3/5); TensorFlow (proficiency 1/5),"Missing: Django, HTML/CSS, Python",Pending
1517,9,397,40.2,23.33,81.7,0.0,69.65,Algorithms,"Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 40.2: skills 23.33 (x0.4), academics 81.7 (x0.25), projects 0.0 (x0.2), readiness 69.65 (x0.15).",Algorithms (proficiency 5/5),"Missing: Django, Git, HTML/CSS, Python, TensorFlow",Pending
1518,9,398,43.33,33.33,80.3,0.0,66.15,"Git,Python","Algorithms,Django,HTML/CSS,TensorFlow","Weighted score 43.33: skills 33.33 (x0.4), academics 80.3 (x0.25), projects 0.0 (x0.2), readiness 66.15 (x0.15).",Git (proficiency 2/5); Python (proficiency 1/5),"Missing: Algorithms, Django, HTML/CSS, TensorFlow",Pending
1519,9,406,32.64,0.0,86.8,0.0,72.9,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 32.64: skills 0.0 (x0.4), academics 86.8 (x0.25), projects 0.0 (x0.2), readiness 72.9 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1520,9,416,48.84,20.0,92.3,33.33,73.98,"Django,TensorFlow","Algorithms,Git,HTML/CSS,Python","Weighted score 48.84: skills 20.0 (x0.4), academics 92.3 (x0.25), projects 33.33 (x0.2), readiness 73.98 (x0.15).",Django (proficiency 4/5); TensorFlow (proficiency 1/5),"Missing: Algorithms, Git, HTML/CSS, Python",Pending
1521,9,423,39.09,23.33,75.1,0.0,73.22,Algorithms,"Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 39.09: skills 23.33 (x0.4), academics 75.1 (x0.25), projects 0.0 (x0.2), readiness 73.22 (x0.15).",Algorithms (proficiency 4/5),"Missing: Django, Git, HTML/CSS, Python, TensorFlow",Pending
1522,9,436,49.68,56.67,68.8,0.0,65.4,"Algorithms,Python,TensorFlow","Django,Git,HTML/CSS","Weighted score 49.68: skills 56.67 (x0.4), academics 68.8 (x0.25), projects 0.0 (x0.2), readiness 65.4 (x0.15).",Algorithms (proficiency 5/5); Python (proficiency 3/5); TensorFlow (proficiency 4/5),"Missing: Django, Git, HTML/CSS",Pending
1523,9,439,64.28,80.0,82.3,0.0,78.03,"Algorithms,HTML/CSS,Python,TensorFlow","Django,Git","Weighted score 64.28: skills 80.0 (x0.4), academics 82.3 (x0.25), projects 0.0 (x0.2), readiness 78.03 (x0.15).",Algorithms (proficiency 1/5); HTML/CSS (proficiency 3/5); Python (proficiency 4/5); TensorFlow (proficiency 1/5),"Missing: Django, Git",Approved
1524,9,445,68.44,33.33,95.5,100.0,74.92,"Algorithms,Django","Git,HTML/CSS,Python,TensorFlow","Weighted score 68.44: skills 33.33 (x0.4), academics 95.5 (x0.25), projects 100.0 (x0.2), readiness 74.92 (x0.15).",Algorithms (proficiency 3/5); Django (proficiency 5/5),"Missing: Git, HTML/CSS, Python, TensorFlow",Approved
1525,9,446,42.2,33.33,73.7,0.0,69.6,"Django,Python","Algorithms,Git,HTML/CSS,TensorFlow","Weighted score 42.2: skills 33.33 (x0.4), academics 73.7 (x0.25), projects 0.0 (x0.2), readiness 69.6 (x0.15).",Django (proficiency 4/5); Python (proficiency 4/5),"Missing: Algorithms, Git, HTML/CSS, TensorFlow",Pending
1526,9,458,47.22,23.33,69.9,50.0,69.45,HTML/CSS,"Algorithms,Django,Git,Python,TensorFlow","Weighted score 47.22: skills 23.33 (x0.4), academics 69.9 (x0.25), projects 50.0 (x0.2), readiness 69.45 (x0.15).",HTML/CSS (proficiency 4/5),"Missing: Algorithms, Django, Git, Python, TensorFlow",Pending
1527,9,461,31.96,0.0,60.8,33.33,67.28,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 31.96: skills 0.0 (x0.4), academics 60.8 (x0.25), projects 33.33 (x0.2), readiness 67.28 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1528,9,481,36.82,10.0,89.9,0.0,68.95,TensorFlow,"Algorithms,Django,Git,HTML/CSS,Python","Weighted score 36.82: skills 10.0 (x0.4), academics 89.9 (x0.25), projects 0.0 (x0.2), readiness 68.95 (x0.15).",TensorFlow (proficiency 1/5),"Missing: Algorithms, Django, Git, HTML/CSS, Python",Pending
1529,9,486,38.38,23.33,79.6,0.0,61.0,HTML/CSS,"Algorithms,Django,Git,Python,TensorFlow","Weighted score 38.38: skills 23.33 (x0.4), academics 79.6 (x0.25), projects 0.0 (x0.2), readiness 61.0 (x0.15).",HTML/CSS (proficiency 2/5),"Missing: Algorithms, Django, Git, Python, TensorFlow",Pending
1530,9,494,67.38,43.33,78.6,100.0,69.3,"Algorithms,Git,TensorFlow","Django,HTML/CSS,Python","Weighted score 67.38: skills 43.33 (x0.4), academics 78.6 (x0.25), projects 100.0 (x0.2), readiness 69.3 (x0.15).",Algorithms (proficiency 3/5); Git (proficiency 2/5); TensorFlow (proficiency 4/5),"Missing: Django, HTML/CSS, Python",Approved
1531,9,495,35.95,23.33,66.9,0.0,65.95,HTML/CSS,"Algorithms,Django,Git,Python,TensorFlow","Weighted score 35.95: skills 23.33 (x0.4), academics 66.9 (x0.25), projects 0.0 (x0.2), readiness 65.95 (x0.15).",HTML/CSS (proficiency 2/5),"Missing: Algorithms, Django, Git, Python, TensorFlow",Pending
1532,9,500,48.46,0.0,76.5,100.0,62.25,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 48.46: skills 0.0 (x0.4), academics 76.5 (x0.25), projects 100.0 (x0.2), readiness 62.25 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1533,10,4,44.2,35.0,76.3,0.0,74.15,C++,"Data Structures,Docker,PostgreSQL,System Design","Weighted score 44.2: skills 35.0 (x0.4), academics 76.3 (x0.25), projects 0.0 (x0.2), readiness 74.15 (x0.15).",C++ (proficiency 1/5),"Missing: Data Structures, Docker, PostgreSQL, System Design",Pending
